"Group.1";"beetle";"bird";"bush.cricket";"buzz";"CF.FMd";"CF.FMd.CF";"cicada";"FMd";"FMd.QCF";"FMu.CF.FMd";"FMu.QCF";"FMu.QCF.FMd";"frog";"grasshopper";"ground.cricket";"insect";"moth";"noise";"other.mammal";"QCF.FMd";"MainMode";"FreqM";"FreqP";"FreqC";"Tstart";"Tend";"NbCris";"DurMed";"Dur90";"Ampm50";"Ampm90";"AmpSMd";"DiffME";"SR";"Ramp90";"Order";"Ind";"SpMaxF2";"Version";"Filename";"Commentaire";"IdMan"
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";0.008;0.108;0.104;0.012;0.016;0.014;0;0.112;0.198;0.106;0.01;0.044;0.028;0.008;0.002;0.004;0.01;0.124;0.042;0.05;94.5;94;94.5;0;2.1;2.2;1;4;4;7.2;7.2;3;3.6;384000;16.1;"N8";0.198;"FMd-QCF";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";0.086;0.052;0.28;0.114;0.024;0.03;0.028;0.138;0.19;0.078;0.028;0.048;0.042;0.014;0.006;0.056;0.066;0.738;0.032;0.088;37.8;35;36.8;34.5;0.1;4.8;17;2;6;32.1;94.1;14;30.1;384000;0.2;"N2";0.738;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";0.062;0.04;0.16;0.14;0.022;0.006;0.016;0.288;0.16;0.126;0.042;0.068;0.014;0.004;0.002;0.05;0.032;0.678;0.032;0.146;27.8;29;27.8;24;0.7;4.8;17;2;5;30.4;63.2;15;27.7;384000;-0.5;"N3";0.678;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";0.058;0.012;0.056;0.032;0.004;0;0.002;0.078;0.042;0.024;0;0.006;0;0.002;0;0.008;0.022;0.648;0.002;0.004;45.7;45;45.8;45.8;4.6;4.7;1;0;0;60.6;60.6;23;55.3;384000;-0.6;"N4";0.648;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";0.074;0.238;0.27;0.09;0.02;0.006;0.02;0.18;0.084;0.038;0.01;0.022;0.074;0.014;0.012;0.018;0.034;0.596;0.09;0.032;19.2;19;19.1;18;0;4.7;2;1;13;13.6;24;5;6.4;384000;-1.2;"N5";0.596;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";0.078;0.01;0.056;0.176;0.012;0;0.006;0.192;0.072;0.054;0;0.004;0.02;0;0;0.052;0.018;0.49;0.018;0.002;60;59;57.8;57.4;0.7;1.4;1;0;1;41.7;49.8;17;40.8;384000;-1;"N6";0.49;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";0.008;0.19;0.342;0.026;0.024;0.006;0.036;0.076;0.116;0.026;0.014;0.036;0.062;0.014;0.006;0.026;0.03;0.488;0.112;0.03;12.8;14;12.8;12.8;0.1;4.6;8;3;8;9.4;18.7;4;3.8;384000;-1.2;"N7";0.488;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213809_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.034;0.088;0.25;0.078;0.02;0.014;0.058;0.192;0.152;0.08;0.024;0.09;0.038;0.006;0.004;0.034;0.046;0.814;0.07;0.104;14.1;17;16.1;14.2;1.4;4.7;10;2;4;16.6;27.2;7;12.2;384000;-0.4;"N1";0.814;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.118;0.026;0.362;0.23;0.022;0.02;0.018;0.276;0.204;0.082;0.028;0.116;0.012;0.014;0.004;0.046;0.056;0.808;0.044;0.056;43.1;42;42.8;39.4;1.3;4.8;47;2;7;28.8;75.9;12;24.3;384000;-0.3;"N2";0.808;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.102;0.036;0.48;0.18;0.03;0.014;0.018;0.244;0.166;0.102;0.016;0.084;0.014;0.012;0.006;0.038;0.054;0.736;0.036;0.064;33.7;34;33;31.5;0.3;5;43;3;11;25;57.6;11;21.2;384000;-0.8;"N3";0.736;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.078;0.012;0.12;0.102;0.01;0.002;0.002;0.124;0.078;0.056;0.002;0.004;0.004;0.002;0.002;0.034;0.05;0.538;0.006;0.01;68.8;67;69.4;68.2;2;4.2;3;0;2;34.5;76;16;26.3;384000;0.7;"N4";0.538;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.132;0.072;0.288;0.168;0.022;0.008;0.018;0.202;0.084;0.052;0.038;0.098;0.038;0.008;0.002;0.04;0.062;0.684;0.066;0.09;54.3;54;54;45;1.8;4.8;25;2;12;25.8;60.9;11;20.7;384000;0.3;"N5";0.684;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.128;0.036;0.128;0.108;0.01;0;0.006;0.04;0.032;0.032;0.002;0.018;0.016;0.004;0;0.044;0.088;0.702;0.024;0.012;63.4;60;63;58.5;2.8;4.7;3;1;3;30.1;60.8;13;29.3;384000;0.1;"N6";0.702;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.15;0.05;0.292;0.132;0.022;0.026;0.018;0.226;0.212;0.27;0.028;0.086;0.014;0.016;0.006;0.052;0.08;0.656;0.048;0.078;20.8;24;22.5;21.8;0.8;5;29;4;10;18.5;112.3;8;14.8;384000;-0.1;"N7";0.656;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.1;0.02;0.188;0.354;0.022;0.002;0.018;0.13;0.064;0.076;0.002;0.014;0.022;0.018;0;0.042;0.042;0.596;0.018;0.012;78.9;78;78.4;79.9;1.3;3.9;4;1;1;58.8;74.1;20;43.2;384000;0.8;"N8";0.596;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.06;0.028;0.264;0.07;0.018;0.008;0.032;0.13;0.066;0.128;0.01;0.07;0.01;0.014;0.004;0.042;0.072;0.596;0.034;0.046;26.8;28;26.2;26.2;1.4;5;11;3;10;31.4;69.4;12;24.9;384000;-0.3;"N9";0.596;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.064;0.026;0.116;0.114;0.02;0.006;0.002;0.144;0.088;0.168;0.004;0.012;0.01;0;0.004;0.04;0.082;0.546;0.008;0.016;99.6;99;99.4;100.1;3.1;4.6;3;0;1;27.7;31.3;12;20.8;384000;5.2;"N10";0.546;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.048;0.054;0.164;0.04;0.006;0;0.038;0.052;0.028;0.018;0.006;0;0.044;0.004;0;0.044;0.026;0.388;0.034;0.006;8.4;9;8.2;0;4.2;4.3;1;1;1;21.3;21.3;10;0;384000;-0.8;"N11";0.388;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.03;0.024;0.128;0.08;0.016;0.006;0.002;0.114;0.064;0.094;0;0.004;0.004;0.004;0;0.028;0.034;0.354;0.01;0.004;105.8;108;105.8;0;3.7;3.8;1;4;4;45.2;45.2;21;42.3;384000;2;"N12";0.354;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";0.084;0.012;0.092;0.12;0.006;0.002;0.002;0.11;0.088;0.068;0.002;0.004;0.008;0.002;0;0.046;0.076;0.272;0.004;0.002;92.2;92;92.2;90.8;3.5;3.6;1;0;0;18.3;18.3;8;13.8;384000;-2.8;"N13";0.272;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213814_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";0.122;0.05;0.39;0.172;0.028;0.026;0.02;0.332;0.162;0.148;0.04;0.112;0.01;0.012;0.016;0.084;0.058;0.818;0.05;0.064;33.5;33;33;33;0;5;49;2;6;32.1;94.8;14;27.9;384000;-0.2;"N1";0.818;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";0.154;0.042;0.246;0.196;0.018;0.004;0.014;0.232;0.094;0.064;0.032;0.036;0.018;0.01;0.004;0.056;0.064;0.718;0.032;0.094;57.6;56;57;54.4;0.1;5;19;2;4;36.6;114;17;32.2;384000;-0.5;"N2";0.718;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";0.122;0.03;0.266;0.296;0.024;0.014;0.016;0.226;0.196;0.144;0.018;0.052;0.016;0.014;0.008;0.036;0.066;0.716;0.026;0.07;43.8;44;43.5;41.2;0;5;44;2;8;26;67.9;10;22.1;384000;-0.5;"N3";0.716;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";0.08;0.042;0.216;0.156;0.05;0.016;0.014;0.15;0.188;0.092;0.022;0.066;0.018;0.012;0.006;0.058;0.052;0.698;0.044;0.092;26.5;28;27;24.8;0.1;5;24;3;5;20.2;88.3;9;15.6;384000;-0.2;"N4";0.698;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";0.08;0.022;0.458;0.274;0.02;0.016;0.018;0.332;0.124;0.082;0.02;0.048;0.008;0.008;0.004;0.052;0.076;0.696;0.02;0.04;50.8;50;50.2;49.5;0;5;17;2;7;32.2;115;15;27.4;384000;-0.5;"N5";0.696;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";0.094;0.082;0.278;0.092;0.016;0.004;0.04;0.17;0.088;0.134;0.008;0.026;0.046;0.02;0.008;0.076;0.048;0.684;0.066;0.04;16;18;15.8;15;0.4;4.9;9;1;4;21.5;32.8;9;17.4;384000;-0.6;"N6";0.684;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";0.148;0.012;0.076;0.126;0.012;0.002;0.002;0.14;0.042;0.03;0;0.002;0.004;0;0;0.054;0.03;0.584;0.008;0.008;67.9;64;67.5;62.2;0.5;2.5;3;1;4;84.2;131.3;43;57.6;384000;-0.3;"N7";0.584;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213819_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.004;0.006;0.012;0.358;0.01;0.004;0.002;0.472;0.402;0.098;0.002;0.006;0.004;0;0;0.004;0.008;0.024;0.004;0.002;62.2;62;62.6;56.6;3.1;3.4;3;2;3;40.1;125.3;16;37.7;384000;-1.1;"N14";0.472;"FMd";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.074;0.044;0.272;0.294;0.052;0.022;0.01;0.534;0.856;0.122;0.032;0.05;0.018;0.014;0.006;0.028;0.048;0.522;0.046;0.092;56.5;59;56.2;55.5;0.8;5;32;5;21;29.3;122.1;13;23;384000;-0.6;"N1";0.856;"FMd-QCF";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.09;0.088;0.366;0.35;0.02;0.012;0.024;0.264;0.158;0.146;0.124;0.106;0.03;0.014;0.004;0.064;0.094;0.752;0.07;0.148;28.9;31;29.2;27.8;0;5;47;2;5;29.3;93.1;13;24.2;384000;-0.1;"N2";0.752;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.096;0.092;0.236;0.07;0.044;0.008;0.02;0.134;0.128;0.204;0.01;0.046;0.014;0.016;0.006;0.03;0.04;0.78;0.048;0.04;21.5;22;21;18.8;0.7;4.7;7;1;5;21.6;34;9;16.6;384000;0.1;"N3";0.78;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.104;0.036;0.224;0.226;0.024;0.022;0.024;0.158;0.27;0.106;0.03;0.1;0.016;0.008;0.01;0.042;0.06;0.77;0.05;0.118;42;43;42;42;0.2;5;40;1;6;29.5;59.7;12;25.4;384000;0.3;"N4";0.77;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.098;0.028;0.15;0.126;0.038;0.028;0.016;0.228;0.172;0.06;0.026;0.076;0.01;0.004;0.002;0.044;0.034;0.778;0.028;0.082;35.2;37;35.2;37.1;0.2;4.7;9;1;3;28.2;63.4;12;22.4;384000;-0.7;"N5";0.778;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.15;0.034;0.222;0.126;0.026;0.012;0.012;0.224;0.254;0.078;0.03;0.066;0.012;0.008;0.002;0.07;0.058;0.754;0.03;0.066;49.8;50;50.2;49.1;0.1;4.8;35;2;11;46.1;115.8;20;39.3;384000;0.1;"N6";0.754;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.186;0.016;0.154;0.25;0.026;0.006;0.01;0.396;0.154;0.054;0.01;0.014;0.008;0.006;0.004;0.042;0.06;0.72;0.02;0.022;60.2;60;60;56.2;0.1;4.6;18;2;6;38.4;103.4;18;33.1;384000;-0.4;"N7";0.72;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.046;0.066;0.158;0.062;0.006;0.002;0.028;0.092;0.05;0.028;0.006;0.024;0.054;0.008;0.002;0.028;0.044;0.688;0.042;0.016;13.6;14;14.2;12.8;0.4;4.7;4;0;3;17.8;46.6;7;14.6;384000;-0.4;"N8";0.688;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.08;0.052;0.134;0.118;0.018;0.008;0.006;0.144;0.086;0.132;0.008;0.042;0.036;0.002;0.004;0.068;0.088;0.638;0.032;0.02;89.9;90;90;87.4;0.4;1;5;1;2;30.7;45.7;12;26.2;384000;2.5;"N9";0.638;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.08;0.074;0.15;0.238;0.012;0.004;0.022;0.118;0.072;0.14;0.012;0.042;0.026;0.004;0.012;0.06;0.056;0.618;0.054;0.054;68.1;68;68.2;64.5;0;2.7;12;1;2;19.8;43.4;9;16.5;384000;0.5;"N10";0.618;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.102;0.012;0.094;0.094;0.016;0.008;0.008;0.166;0.108;0.114;0.002;0.008;0.014;0.006;0.004;0.032;0.046;0.552;0.01;0.018;76.2;77;75.8;69.8;0.8;4.2;5;0;2;22.8;58.7;8;20.4;384000;0.9;"N11";0.552;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.09;0.024;0.08;0.112;0.02;0.006;0.002;0.128;0.062;0.11;0.004;0.012;0.024;0.004;0.004;0.036;0.046;0.532;0.03;0.01;104.7;103;102.8;0;0.4;3.9;3;1;2;32.3;49.7;15;25.7;384000;2.5;"N12";0.532;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.09;0.006;0.044;0.048;0.018;0.002;0.002;0.118;0.048;0.054;0;0.004;0.008;0;0;0.004;0.054;0.49;0.01;0;110.8;108;111;111;1.1;1.2;1;0;0;25;25;11;22.2;384000;0;"N13";0.49;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";0.038;0.122;0.21;0.072;0.004;0.002;0.026;0.062;0.066;0.022;0.002;0.01;0.046;0.012;0.002;0.042;0.022;0.432;0.072;0.012;8.2;14;8.2;18.4;2.6;2.8;1;3;3;24.7;36.4;11;23.3;384000;-1.2;"N15";0.432;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213824_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";0;0.058;0.068;0.024;0.016;0.01;0.004;0.052;0.296;0.026;0.044;0.048;0.026;0;0;0.002;0.006;0.024;0.04;0.256;52.5;52;52.5;53.2;1.2;1.3;1;2;2;16.2;16.2;6;11.7;384000;-2.7;"N9";0.296;"FMd-QCF";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";0.074;0.038;0.31;0.238;0.03;0.016;0.018;0.226;0.244;0.148;0.032;0.12;0.028;0.01;0.006;0.04;0.058;0.802;0.046;0.108;35.3;36;35.2;33;0;5;49;2;7;29.8;73.6;12;25.2;384000;-0.4;"N1";0.802;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";0.166;0.042;0.3;0.194;0.022;0.012;0.016;0.424;0.12;0.102;0.018;0.038;0.014;0.014;0.004;0.042;0.074;0.786;0.036;0.04;44.8;44;45.8;43.5;0;4.9;37;2;5;28.1;64.2;12;25.6;384000;-0.2;"N2";0.786;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";0.094;0.026;0.192;0.228;0.022;0.012;0.014;0.202;0.134;0.11;0.022;0.066;0.012;0.004;0.006;0.036;0.042;0.784;0.024;0.054;25.4;27;24.8;24.8;0;5;22;1;4;27.2;60.3;11;22.2;384000;0;"N3";0.784;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";0.094;0.082;0.176;0.07;0.022;0.006;0.042;0.162;0.05;0.098;0.012;0.024;0.04;0.012;0.002;0.034;0.036;0.768;0.042;0.018;16.5;19;16.5;15.8;0.5;5;7;1;4;25.4;48.7;10;20.6;384000;-0.2;"N4";0.768;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";0.132;0.03;0.188;0.238;0.032;0.008;0.016;0.2;0.172;0.084;0.016;0.018;0.016;0.01;0.006;0.06;0.066;0.74;0.03;0.056;62.7;58;59.2;55.9;0;5;23;1;6;33.9;57.7;14;30.3;384000;0;"N5";0.74;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";0.12;0.108;0.332;0.176;0.018;0.008;0.024;0.254;0.186;0.104;0.084;0.086;0.022;0.012;0.006;0.078;0.092;0.7;0.094;0.244;54.8;53;52.9;52.5;0;5;21;2;6;20.1;94.9;9;17.4;384000;-0.3;"N6";0.7;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";0.138;0.006;0.048;0.104;0.008;0;0.006;0.118;0.07;0.054;0;0.01;0.002;0;0;0.034;0.044;0.52;0.002;0.002;71.2;72;71.2;72.8;0.3;4.5;2;0;0;48.8;49.9;21;11.9;384000;-1.7;"N7";0.52;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";0.022;0.084;0.2;0.026;0.028;0.004;0.028;0.048;0.036;0.02;0.002;0.014;0.084;0.006;0.006;0.028;0.026;0.454;0.044;0.006;8.2;8;9.8;6;1.2;4.2;2;3;5;10.2;10.4;3;4.9;384000;0;"N8";0.454;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213829_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";0.218;0.044;0.264;0.21;0.044;0.036;0.014;0.362;0.164;0.112;0.02;0.044;0.016;0.02;0.006;0.064;0.06;0.658;0.032;0.04;23.4;26;23.2;23.2;0;3.5;30;2;6;25.4;73.9;11;21.4;384000;0.1;"N1";0.658;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";0.076;0.092;0.304;0.086;0.016;0.028;0.042;0.134;0.076;0.046;0.018;0.026;0.024;0.014;0.004;0.046;0.042;0.644;0.092;0.028;13.9;15;13.5;15;0;2.2;10;2;10;19.2;40.6;8;14.7;384000;-0.6;"N2";0.644;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";0.202;0.062;0.16;0.062;0.03;0.042;0.01;0.15;0.174;0.074;0.016;0.032;0.02;0.012;0.008;0.032;0.05;0.628;0.072;0.036;55.1;55;55.9;55.5;0.3;2.6;9;1;3;28.8;84.4;11;26.1;384000;0.1;"N3";0.628;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";0.184;0.064;0.366;0.3;0.024;0.042;0.012;0.374;0.168;0.16;0.016;0.03;0.012;0.022;0.006;0.062;0.076;0.604;0.044;0.03;46.1;42;42.8;40.9;0;3.1;28;2;12;28.6;106.2;11;25.8;384000;0;"N4";0.604;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";0.154;0.056;0.184;0.092;0.022;0.018;0.006;0.242;0.09;0.044;0.008;0.02;0.036;0.01;0.006;0.028;0.046;0.596;0.046;0.034;66;64;66;66;0;2.9;7;1;2;30.5;110.3;16;27.3;384000;0.2;"N5";0.596;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";"";""
"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";0.242;0.054;0.368;0.13;0.034;0.032;0.012;0.472;0.17;0.192;0.024;0.036;0.014;0.024;0.01;0.046;0.078;0.528;0.036;0.038;33.5;35;34.5;31.5;0;3.4;32;3;9;22.4;82.6;9;18.7;384000;-0.3;"N6";0.528;"noise";26;"Car340881-2020-Pass1-Z2-X-9388-0_20200610_213834_861.wav";"";""
